business_id,category,ethnicity,year,observed_name
150,Prepared food,Not Specified,1995,Felafel Village
151,Recreation,Not Specified,1999,Fiesta Party Supplies
152,Home furnishing,Not Specified,2000,Fiesta Textiles and Drapery
152,Home furnishing,Not Specified,2001,Fiesta Textiles and Drapery
152,Home furnishing,Not Specified,2002,Fiesta Textiles and Drapery
154,Food,Korean,1995,First Trading Company
156,Variety,Not Specified,1996,Flatirons
157,Travel,Not Specified,1998,Flight Centre
157,Travel,Not Specified,1999,Flight Centre
157,Travel,Not Specified,2000,Flight Centre
157,Travel,Not Specified,2001,Flight Centre
157,Travel,Not Specified,2002,Flight Centre
158,Prepared food,Not Specified,1995,Fonda Columbiana Restaurant
158,Prepared food,Not Specified,1996,Fonda Columbiana Restaurant
159,Prepared food,Not Specified,1996,Food Palace
161,Prepared food,Not Specified,1995,Forkchops
161,Prepared food,Not Specified,1996,Forkchops
161,Prepared food,Not Specified,1997,Forkchops
162,Food,Not Specified,1995,Formusa Gourmet Foods
162,Food,Not Specified,1996,Formusa Gourmet Foods
162,Food,Not Specified,1997,Formusa Gourmet Foods
162,Food,Not Specified,1998,Formusa Gourmet Foods
162,Food,Not Specified,1999,Formusa Gourmet Foods
163,"Art, books, music, video",Not Specified,1995,Frames N Graphics
163,"Art, books, music, video",Not Specified,1996,Frames N Graphics
163,"Art, books, music, video",Not Specified,1997,Frames N Graphics
163,"Art, books, music, video",Not Specified,1998,Frames N Graphics
163,"Art, books, music, video",Not Specified,1999,Frames N Graphics
163,"Art, books, music, video",Not Specified,2000,Frames N Graphics
163,"Art, books, music, video",Not Specified,2001,Frames N Graphics
163,"Art, books, music, video",Not Specified,2002,Frames N Graphics
164,Prepared food,Not Specified,1996,Fresh by Juice for Life
164,Prepared food,Not Specified,1997,Fresh by Juice for Life
164,Prepared food,Not Specified,1998,Fresh by Juice for Life
164,Prepared food,Not Specified,1999,Fresh by Juice for Life
164,Prepared food,Not Specified,2000,Fresh by Juice for Life
164,Prepared food,Not Specified,2001,Fresh by Juice for Life
164,Prepared food,Not Specified,2002,Fresh by Juice for Life
165,Home furnishing,Not Specified,1995,Futon Source
165,Home furnishing,Not Specified,1996,Futon Source
165,Home furnishing,Not Specified,1997,Futon Source
166,Prepared food,Not Specified,1995,Future Bakery and Café
166,Prepared food,Not Specified,1996,Future Bakery and Café
166,Prepared food,Not Specified,1997,Future Bakery and Café
166,Prepared food,Not Specified,1998,Future Bakery and Café
166,Prepared food,Not Specified,1999,Future Bakery and Café
166,Prepared food,Not Specified,2000,Future Bakery and Café
166,Prepared food,Not Specified,2001,Future Bakery and Café
166,Prepared food,Not Specified,2002,Future Bakery and Café
167,Miscellaneous,Not Specified,1995,"G. W. Warren, Florist"
167,Miscellaneous,Not Specified,1996,"G. W. Warren, Florist"
167,Miscellaneous,Not Specified,1997,"G. W. Warren, Florist"
167,Miscellaneous,Not Specified,1998,"G. W. Warren, Florist"
168,Clothing,Korean,1996,Gallery Mink.  Mutton
168,Clothing,Korean,1997,Gallery Mink.  Mutton
169,Clothing,Not Specified,1996,Gartrade Enterprise
170,Newsagent,Not Specified,2000,Gateway on the Go
171,Food,Korean,1996,Geo Bugi Trading Co.
171,Food,Korean,1997,Geo Bugi Trading Co.
172,Food,Not Specified,1996,Ghazale
172,Food,Not Specified,1997,Ghazale
172,Food,Not Specified,1998,Ghazale
172,Food,Not Specified,1999,Ghazale
172,Food,Not Specified,2000,Ghazale
172,Food,Not Specified,2001,Ghazale
172,Food,Not Specified,2002,Ghazale
173,"Art, books, music, video",Not Specified,1995,Giant Book Sale
173,"Art, books, music, video",Not Specified,1997,Giant Book Sale
173,"Art, books, music, video",Not Specified,1998,Giant Book Sale
174,"Art, books, music, video",Not Specified,1999,Giant Booksale
175,Variety,Not Specified,1995,Gift and Art Studio
176,Business services,Hispanic,1995,Gigante Express
176,Business services,Hispanic,1996,Gigante Express
176,Business services,Hispanic,1997,Gigante Express
176,Business services,Hispanic,1998,Gigante Express
176,Business services,Hispanic,1999,Gigante Express
176,Business services,Hispanic,2000,Gigante Express
176,Business services,Hispanic,2001,Gigante Express
176,Business services,Hispanic,2002,Gigante Express
177,Internet parlor,Not Specified,2001,Gig@bites
177,Internet parlor,Not Specified,2002,Gig@bites
178,Personal care,Korean,1998,Gloria Fashion and Gifts
178,Personal care,Korean,1999,Gloria Fashion and Gifts
178,Personal care,Korean,2000,Gloria Fashion and Gifts
178,Personal care,Korean,2001,Gloria Fashion and Gifts
178,Personal care,Korean,2002,Gloria Fashion and Gifts
178,Personal care,Korean,1995,Gloria Fashion and Gifts
178,Personal care,Korean,1996,Gloria Fashion and Gifts
178,Personal care,Korean,1997,Gloria Fashion and Gifts
179,Personal care,Korean,1996,Goa Hair Salon
179,Personal care,Korean,1997,Goa Hair Salon
179,Personal care,Korean,1998,Goa Hair Salon
179,Personal care,Korean,1999,Goa Hair Salon
179,Personal care,Korean,2000,Goa Hair Salon
179,Personal care,Korean,2001,Goa Hair Salon
179,Personal care,Korean,2002,Goa Hair Salon
180,Personal adornment,Korean,1995,Golden Jewellery
180,Personal adornment,Korean,1996,Golden Jewellery
180,Personal adornment,Korean,1997,Golden Jewellery
180,Personal adornment,Korean,1998,Golden Jewellery
180,Personal adornment,Korean,1999,Golden Jewellery
180,Personal adornment,Korean,2000,Golden Jewellery
180,Personal adornment,Korean,2001,Golden Jewellery
180,Personal adornment,Korean,2002,Golden Jewellery
181,Prepared food,Not Specified,1999,Goldfish
181,Prepared food,Not Specified,2000,Goldfish
181,Prepared food,Not Specified,2001,Goldfish
181,Prepared food,Not Specified,2002,Goldfish
182,"Art, books, music, video",Not Specified,1995,Gong Gallery
182,"Art, books, music, video",Not Specified,1996,Gong Gallery
182,"Art, books, music, video",Not Specified,1997,Gong Gallery
182,"Art, books, music, video",Not Specified,1998,Gong Gallery
183,Prepared food,Korean,2000,Grapes Eatery
184,Miscellaneous,Not Specified,1995,Grassroots
184,Miscellaneous,Not Specified,1996,Grassroots
184,Miscellaneous,Not Specified,1997,Grassroots
184,Miscellaneous,Not Specified,1998,Grassroots
184,Miscellaneous,Not Specified,1999,Grassroots
184,Miscellaneous,Not Specified,2000,Grassroots
184,Miscellaneous,Not Specified,2001,Grassroots
184,Miscellaneous,Not Specified,2002,Grassroots
185,Clothing,Not Specified,1995,Great Collections
186,Prepared food,Korean,1998,Green Restaurant
186,Prepared food,Korean,1999,Green Restaurant
186,Prepared food,Korean,2000,Green Restaurant
186,Prepared food,Korean,2001,Green Restaurant
186,Prepared food,Korean,2002,Green Restaurant
188,Personal care,Not Specified,1999,Gus the Other Barber
188,Personal care,Not Specified,2000,Gus the Other Barber
188,Personal care,Not Specified,2001,Gus the Other Barber
188,Personal care,Not Specified,2002,Gus the Other Barber
189,Prepared food,Korean,1997,Gwi-Bin Korean Restaurant
189,Prepared food,Korean,1998,Gwi-Bin Korean Restaurant
190,Financial,Not Specified,2000,H. R. Block Express
190,Financial,Not Specified,2001,H. R. Block Express
191,Prepared food,Korean,1997,Haksa Joojum Korean Restaurant
191,Prepared food,Korean,1998,Haksa Joojum Korean Restaurant
191,Prepared food,Korean,1999,Haksa Joojum Korean Restaurant
191,Prepared food,Korean,2000,Haksa Joojum Korean Restaurant
191,Prepared food,Korean,2001,Haksa Joojum Korean Restaurant
191,Prepared food,Korean,2002,Haksa Joojum Korean Restaurant
193,Travel,Korean,1998,Hana Travel & Tours
193,Travel,Korean,1999,Hana Travel & Tours
193,Travel,Korean,2000,Hana Travel & Tours
193,Travel,Korean,2001,Hana Travel & Tours
193,Travel,Korean,2002,Hana Travel & Tours
195,Prepared food,Korean,2000,Happy House
195,Prepared food,Korean,2001,Happy House
195,Prepared food,Korean,2002,Happy House
196,Food,Not Specified,1997,Health Valley Natural Foods
196,Food,Not Specified,1998,Health Valley Natural Foods
196,Food,Not Specified,1999,Health Valley Natural Foods
196,Food,Not Specified,2000,Health Valley Natural Foods
196,Food,Not Specified,2001,Health Valley Natural Foods
196,Food,Not Specified,2002,Health Valley Natural Foods
197,Medical,Korean,1997,Herb and Acupuncture Clinic
197,Medical,Korean,1998,Herb and Acupuncture Clinic
197,Medical,Korean,1999,Herb and Acupuncture Clinic
197,Medical,Korean,2000,Herb and Acupuncture Clinic
197,Medical,Korean,2001,Herb and Acupuncture Clinic
197,Medical,Korean,2002,Herb and Acupuncture Clinic
198,Travel,Hispanic,1995,Hispana Travel Agent
198,Travel,Hispanic,1996,Hispana Travel Agent
198,Travel,Hispanic,1997,Hispana Travel Agent
198,Travel,Hispanic,1998,Hispana Travel Agent
198,Travel,Hispanic,1999,Hispana Travel Agent
198,Travel,Hispanic,2000,Hispana Travel Agent
198,Travel,Hispanic,2001,Hispana Travel Agent
198,Travel,Hispanic,2002,Hispana Travel Agent
200,Home furnishing,Korean,1996,Home Fashion J. M.
200,Home furnishing,Korean,1997,Home Fashion J. M.
201,Home furnishing,Not Specified,1995,Homework Design
201,Home furnishing,Not Specified,1996,Homework Design
201,Home furnishing,Not Specified,1997,Homework Design
201,Home furnishing,Not Specified,1998,Homework Design
201,Home furnishing,Not Specified,1999,Homework Design
201,Home furnishing,Not Specified,2000,Homework Design
202,Department store,Not Specified,1995,Honest Eds
202,Department store,Not Specified,1996,Honest Eds
202,Department store,Not Specified,1997,Honest Eds
202,Department store,Not Specified,1998,Honest Eds
202,Department store,Not Specified,1999,Honest Eds
202,Department store,Not Specified,2000,Honest Eds
202,Department store,Not Specified,2001,Honest Eds
202,Department store,Not Specified,2002,Honest Eds
203,Clothing,Not Specified,1995,Hot Newz
203,Clothing,Not Specified,1996,Hot Newz
205,Prepared food,Korean,1997,Hyang Chon Korean Hut Restaurant
205,Prepared food,Korean,1998,Hyang Chon Korean Hut Restaurant
205,Prepared food,Korean,1999,Hyang Chon Korean Hut Restaurant
206,Home furnishing,Korean,1998,Hyundai Cookware & Gifts
206,Home furnishing,Korean,1999,Hyundai Cookware & Gifts
207,Phones,Not Specified,2001,i.Cellular
207,Phones,Not Specified,2002,i.Cellular
208,Medical,Not Specified,1995,IDA
208,Medical,Not Specified,1996,IDA
208,Medical,Not Specified,1997,IDA
208,Medical,Not Specified,1998,IDA
208,Medical,Not Specified,1999,IDA
208,Medical,Not Specified,2000,IDA
208,Medical,Not Specified,2001,IDA
208,Medical,Not Specified,2002,IDA
209,Prepared food,Korean,1995,Il Bun Ji
209,Prepared food,Korean,1996,Il Bun Ji
209,Prepared food,Korean,1997,Il Bun Ji
209,Prepared food,Korean,1998,Il Bun Ji
209,Prepared food,Korean,1999,Il Bun Ji
209,Prepared food,Korean,2000,Il Bun Ji
209,Prepared food,Korean,2001,Il Bun Ji
209,Prepared food,Korean,2002,Il Bun Ji
210,Prepared food,Not Specified,1995,Il Fornello
210,Prepared food,Not Specified,1996,Il Fornello
210,Prepared food,Not Specified,1997,Il Fornello
211,Prepared food,Korean,1995,Imonay Korean Restaurant
211,Prepared food,Korean,1996,Imonay Korean Restaurant
211,Prepared food,Korean,1997,Imonay Korean Restaurant
211,Prepared food,Korean,1998,Imonay Korean Restaurant
211,Prepared food,Korean,1999,Imonay Korean Restaurant
211,Prepared food,Korean,2000,Imonay Korean Restaurant
211,Prepared food,Korean,2001,Imonay Korean Restaurant
211,Prepared food,Korean,2002,Imonay Korean Restaurant
212,Clothing,Korean,1995,In Seong
212,Clothing,Korean,1996,In Seong
212,Clothing,Korean,1997,In Seong
212,Clothing,Korean,1998,In Seong
212,Clothing,Korean,1999,In Seong
212,Clothing,Korean,2000,In Seong
212,Clothing,Korean,2001,In Seong
213,Clothing,Not Specified,1995,Indala
214,Home furnishing,Not Specified,1995,Inova Futons
214,Home furnishing,Not Specified,1996,Inova Futons
215,Prepared food,Not Specified,1997,Insomnia
215,Prepared food,Not Specified,1998,Insomnia
215,Prepared food,Not Specified,1999,Insomnia
215,Prepared food,Not Specified,2000,Insomnia
215,Prepared food,Not Specified,2001,Insomnia
215,Prepared food,Not Specified,2002,Insomnia
216,Travel,Not Specified,1995,International Agency Travel Service
216,Travel,Not Specified,1996,International Agency Travel Service
216,Travel,Not Specified,1997,International Agency Travel Service
216,Travel,Not Specified,1998,International Agency Travel Service
216,Travel,Not Specified,1999,International Agency Travel Service
216,Travel,Not Specified,2000,International Agency Travel Service
216,Travel,Not Specified,2001,International Agency Travel Service
217,"Art, books, music, video",Not Specified,1995,Inti Crafts
217,"Art, books, music, video",Not Specified,1996,Inti Crafts
217,"Art, books, music, video",Not Specified,1997,Inti Crafts
217,"Art, books, music, video",Not Specified,1998,Inti Crafts
217,"Art, books, music, video",Not Specified,1999,Inti Crafts
217,"Art, books, music, video",Not Specified,2000,Inti Crafts
217,"Art, books, music, video",Not Specified,2001,Inti Crafts
217,"Art, books, music, video",Not Specified,2002,Inti Crafts
218,Prepared food,Not Specified,1995,Ionian
218,Prepared food,Not Specified,1996,Ionian
218,Prepared food,Not Specified,1997,Ionian
219,Variety,Not Specified,1995,Italian City Gift and Variety
219,Variety,Not Specified,1996,Italian City Gift and Variety
219,Variety,Not Specified,1997,Italian City Gift and Variety
219,Variety,Not Specified,1998,Italian City Gift and Variety
219,Variety,Not Specified,1999,Italian City Gift and Variety
219,Variety,Not Specified,2000,Italian City Gift and Variety
219,Variety,Not Specified,2001,Italian City Gift and Variety
219,Variety,Not Specified,2002,Italian City Gift and Variety
220,Clothing,Korean,1995,J. Fashions
220,Clothing,Korean,1996,J. Fashions
220,Clothing,Korean,1997,J. Fashions
220,Clothing,Korean,1998,J. Fashions
220,Clothing,Korean,1999,J. Fashions
220,Clothing,Korean,2000,J. Fashions
220,Clothing,Korean,2001,J. Fashions
220,Clothing,Korean,2002,J. Fashions
221,Prepared food,Not Specified,2001,Japan Sushi
221,Prepared food,Not Specified,2002,Japan Sushi
222,Food,Korean,1997,Jeannys House
223,Prepared food,Korean,2000,Jin Mirak Korean and Japanese Restaurant
223,Prepared food,Korean,2001,Jin Mirak Korean and Japanese Restaurant
223,Prepared food,Korean,2002,Jin Mirak Korean and Japanese Restaurant
224,Personal care,Korean,2002,Jina Hair Form
225,Prepared food,Not Specified,1995,J.J. Muggs
225,Prepared food,Not Specified,1996,J.J. Muggs
225,Prepared food,Not Specified,1997,J.J. Muggs
225,Prepared food,Not Specified,1998,J.J. Muggs
225,Prepared food,Not Specified,1999,J.J. Muggs
225,Prepared food,Not Specified,2000,J.J. Muggs
225,Prepared food,Not Specified,2001,J.J. Muggs
225,Prepared food,Not Specified,2002,J.J. Muggs
226,Personal care,Not Specified,1995,Johns Barber Shop
226,Personal care,Not Specified,1996,Johns Barber Shop
226,Personal care,Not Specified,1997,Johns Barber Shop
226,Personal care,Not Specified,1998,Johns Barber Shop
226,Personal care,Not Specified,1999,Johns Barber Shop
226,Personal care,Not Specified,2000,Johns Barber Shop
226,Personal care,Not Specified,2001,Johns Barber Shop
226,Personal care,Not Specified,2002,Johns Barber Shop
227,"Art, books, music, video",Korean,1997,Jong Ro Korean Books and Musics
227,"Art, books, music, video",Korean,1998,Jong Ro Korean Books and Musics
227,"Art, books, music, video",Korean,1999,Jong Ro Korean Books and Musics
227,"Art, books, music, video",Korean,2000,Jong Ro Korean Books and Musics
227,"Art, books, music, video",Korean,2001,Jong Ro Korean Books and Musics
227,"Art, books, music, video",Korean,2002,Jong Ro Korean Books and Musics
228,Prepared food,Not Specified,2002,Joons Korean Cuisine
229,Internet parlor,Not Specified,2002,JoyNet
230,Personal care,Not Specified,1999,K -- a hair salon
230,Personal care,Not Specified,2000,K -- a hair salon
230,Personal care,Not Specified,2001,K -- a hair salon
230,Personal care,Not Specified,2002,K -- a hair salon
231,Prepared food,Not Specified,1995,Kalis Donuts
231,Prepared food,Not Specified,1996,Kalis Donuts
232,Food,Indian,1995,KC Indo Food
232,Food,Indian,1996,KC Indo Food
232,Food,Indian,1997,KC Indo Food
232,Food,Indian,1998,KC Indo Food
232,Food,Indian,1999,KC Indo Food
232,Food,Indian,2000,KC Indo Food
232,Food,Indian,2001,KC Indo Food
232,Food,Indian,2002,KC Indo Food
233,Food,Not Specified,1999,Keeping with Nature
234,Travel,Not Specified,1995,Kennedy Travel Bureau
235,Clothing,Korean,1998,Kenney Traders Inc.
235,Clothing,Korean,1999,Kenney Traders Inc.
235,Clothing,Korean,2000,Kenney Traders Inc.
236,Prepared food,Not Specified,1995,Kensington Natural Bakery and Café
236,Prepared food,Not Specified,1996,Kensington Natural Bakery and Café
236,Prepared food,Not Specified,1997,Kensington Natural Bakery and Café
236,Prepared food,Not Specified,1998,Kensington Natural Bakery and Café
236,Prepared food,Not Specified,1999,Kensington Natural Bakery and Café
236,Prepared food,Not Specified,2000,Kensington Natural Bakery and Café
236,Prepared food,Not Specified,2001,Kensington Natural Bakery and Café
236,Prepared food,Not Specified,2002,Kensington Natural Bakery and Café
237,Prepared food,Not Specified,1995,Kentucky Fried Chicken
237,Prepared food,Not Specified,1996,Kentucky Fried Chicken
237,Prepared food,Not Specified,1997,Kentucky Fried Chicken
237,Prepared food,Not Specified,1998,Kentucky Fried Chicken
